玩家名,行,列,用时/秒,时间,UNIX时间戳
唐可可,14,10,'1.98,Fri Dec 17 2021 13:53:21 GMT+0800 (中国标准时间),1639720401
涩谷香音,20,14,'0.76,Fri Dec 17 2021 14:09:17 GMT+0800 (中国标准时间),1639721357
岚千砂都,20,14,'2.94,Fri Dec 17 2021 14:09:56 GMT+0800 (中国标准时间),1639721396
圣泽悠奈,20,14,'1.45,Fri Dec 17 2021 14:21:59 GMT+0800 (中国标准时间),1639722119
czdriver,14,10,'2.24,Fri Dec 17 2021 14:24:28 GMT+0800 (China Standard Time),1639722268
czdriver,14,10,'2.24,Fri Dec 17 2021 14:26:32 GMT+0800 (China Standard Time),1639722392
柊摩央,14,10,'2.62,Fri Dec 17 2021 14:34:00 GMT+0800 (中国标准时间),1639722840
唐可可,14,10,'2.05,Fri Dec 17 2021 14:36:23 GMT+0800 (中国标准时间),1639722983
岚千砂都,14,10,'2.91,Fri Dec 17 2021 14:39:28 GMT+0800 (中国标准时间),1639723168
叶月恋,20,14,'5.98,Fri Dec 17 2021 14:39:58 GMT+0800 (中国标准时间),1639723198
涩谷香音,20,14,'5.37,Fri Dec 17 2021 14:40:10 GMT+0800 (中国标准时间),1639723210
CUPID,14,10,'2.78,Fri Dec 17 2021 14:43:56 GMT+0800 (中国标准时间),1639723436
CUPID,14,10,'1.69,Fri Dec 17 2021 14:44:18 GMT+0800 (中国标准时间),1639723458
CUPID,14,10,'2.62,Fri Dec 17 2021 14:44:29 GMT+0800 (中国标准时间),1639723469
CUPID,14,10,'1.59,Fri Dec 17 2021 14:44:42 GMT+0800 (中国标准时间),1639723482
CUPID,14,10,'1.13,Fri Dec 17 2021 14:44:53 GMT+0800 (中国标准时间),1639723493
CUPID,14,10,'1.14,Fri Dec 17 2021 14:46:07 GMT+0800 (中国标准时间),1639723567
CUPID,14,10,'2.15,Fri Dec 17 2021 14:46:36 GMT+0800 (中国标准时间),1639723596
CUPID,14,10,'1.13,Fri Dec 17 2021 14:46:52 GMT+0800 (中国标准时间),1639723612
叶子,14,10,'2.44,Fri Dec 17 2021 14:55:12 GMT+0800 (中国标准时间),1639724112
圣泽悠奈,200,200,'9993.63,Fri Dec 17 2021 15:08:24 GMT+0800 (中国标准时间),1639724904
涩谷香音,20,14,'4.39,Fri Dec 17 2021 15:10:48 GMT+0800 (中国标准时间),1639725048
这个开了挂,300,300,'9994.48,Fri Dec 17 2021 15:12:18 GMT+0800 (中国标准时间),1639725138
岚千砂都,300,300,'9995.11,Fri Dec 17 2021 15:13:14 GMT+0800 (中国标准时间),1639725194
这个开了挂,400,400,'9995.90,Fri Dec 17 2021 15:15:03 GMT+0800 (中国标准时间),1639725303
柊摩央,400,400,'9996.76,Fri Dec 17 2021 15:16:41 GMT+0800 (中国标准时间),1639725401
这个开了挂,400,400,'9998.43,Fri Dec 17 2021 15:17:15 GMT+0800 (中国标准时间),1639725435
唐可可,100,100,'9991.97,Fri Dec 17 2021 15:18:17 GMT+0800 (中国标准时间),1639725497
这个开了挂,100,100,'9991.61,Fri Dec 17 2021 15:18:37 GMT+0800 (中国标准时间),1639725517
这个开了挂,100,100,'9992.23,Fri Dec 17 2021 15:18:53 GMT+0800 (中国标准时间),1639725533
这个开了挂,100,100,'9991.88,Fri Dec 17 2021 15:19:04 GMT+0800 (中国标准时间),1639725544
这个开了挂,100,100,'9991.96,Fri Dec 17 2021 15:19:28 GMT+0800 (中国标准时间),1639725568
这个开了挂,50,50,'9992.41,Fri Dec 17 2021 15:21:15 GMT+0800 (中国标准时间),1639725675
这个开了挂,50,50,'9992.49,Fri Dec 17 2021 15:21:31 GMT+0800 (中国标准时间),1639725691
这个开了挂,50,50,'9992.65,Fri Dec 17 2021 15:22:50 GMT+0800 (中国标准时间),1639725770
这个开了挂,50,50,'9991.71,Fri Dec 17 2021 15:22:59 GMT+0800 (中国标准时间),1639725779
这个开了挂,50,50,'9991.64,Fri Dec 17 2021 15:23:05 GMT+0800 (中国标准时间),1639725785
这个开了挂,50,50,'9992.25,Fri Dec 17 2021 15:23:51 GMT+0800 (中国标准时间),1639725831
这个开了挂,50,50,'9992.14,Fri Dec 17 2021 15:23:59 GMT+0800 (中国标准时间),1639725839
这个开了挂,50,50,'9991.61,Fri Dec 17 2021 15:24:05 GMT+0800 (中国标准时间),1639725845
这个开了挂,50,50,'9991.97,Fri Dec 17 2021 15:24:19 GMT+0800 (中国标准时间),1639725859
这个开了挂,50,50,'9992.04,Fri Dec 17 2021 15:24:32 GMT+0800 (中国标准时间),1639725872
这个开了挂,50,50,'9991.91,Fri Dec 17 2021 15:24:39 GMT+0800 (中国标准时间),1639725879
这个开了挂,100,100,'9991.63,Fri Dec 17 2021 15:26:14 GMT+0800 (中国标准时间),1639725974
这个开了挂,100,100,'9991.43,Fri Dec 17 2021 15:26:33 GMT+0800 (中国标准时间),1639725993
这个开了挂,100,100,'9991.59,Fri Dec 17 2021 15:26:48 GMT+0800 (中国标准时间),1639726008
这个开了挂,100,100,'9991.97,Fri Dec 17 2021 15:27:05 GMT+0800 (中国标准时间),1639726025
这个开了挂,100,100,'9991.72,Fri Dec 17 2021 15:27:15 GMT+0800 (中国标准时间),1639726035
这个开了挂,100,100,'9991.56,Fri Dec 17 2021 15:27:21 GMT+0800 (中国标准时间),1639726041
这个开了挂,100,100,'9991.63,Fri Dec 17 2021 15:27:40 GMT+0800 (中国标准时间),1639726060
这个开了挂,100,100,'9991.51,Fri Dec 17 2021 15:27:54 GMT+0800 (中国标准时间),1639726074
这个开了挂,200,200,'9993.50,Fri Dec 17 2021 15:29:17 GMT+0800 (中国标准时间),1639726157
这个开了挂,200,200,'9992.49,Fri Dec 17 2021 15:29:47 GMT+0800 (中国标准时间),1639726187
这个开了挂,200,200,'9992.41,Fri Dec 17 2021 15:30:14 GMT+0800 (中国标准时间),1639726214
这个开了挂,200,200,'9992.41,Fri Dec 17 2021 15:30:34 GMT+0800 (中国标准时间),1639726234
这个开了挂,200,200,'9993.34,Fri Dec 17 2021 15:30:51 GMT+0800 (中国标准时间),1639726251
唐可可,14,10,'1.20,Fri Dec 17 2021 15:31:08 GMT+0800 (中国标准时间),1639726268
aappaa,20,14,'3.20,Fri Dec 17 2021 15:34:51 GMT+0800 (GMT+08:00),1639726491
ET,14,10,'2.82,Fri Dec 17 2021 15:44:28 GMT+0800 (中国标准时间),1639727068
平平无奇黄某贞,14,10,'1.05,Fri Dec 17 2021 15:45:51 GMT+0800 (中国标准时间),1639727151
Leo,20,14,'1.32,Fri Dec 17 2021 16:02:50 GMT+0800 (中国标准时间),1639728170
Leo Alan,14,10,'0.10,Fri Dec 17 2021 16:06:49 GMT+0800 (中国标准时间),1639728409
刘嘉尧,14,10,'0.01,Fri Dec 17 2021 16:08:12 GMT+0800 (中国标准时间),1639728492
啦啦啦,200,200,'0.01,Fri Dec 17 2021 16:09:08 GMT+0800 (中国标准时间),1639728548
nanami,14,10,'1.39,Fri Dec 17 2021 16:10:23 GMT+0800 (中国标准时间),1639728623
牛奶冰糖君,14,10,'1.23,Fri Dec 17 2021 16:10:59 GMT+0800 (中国标准时间),1639728659
叶月恋,14,10,'1.58,Fri Dec 17 2021 16:30:16 GMT+0800 (中国标准时间),1639729816
深井猹猹,14,10,'1.16,Fri Dec 17 2021 16:31:05 GMT+0800 (中国标准时间),1639729865
深井猹猹,20,14,'1.40,Fri Dec 17 2021 16:32:22 GMT+0800 (中国标准时间),1639729942
深井猹猹,20,14,'1.27,Fri Dec 17 2021 16:32:40 GMT+0800 (中国标准时间),1639729960
深井猹猹,20,20,'1.74,Fri Dec 17 2021 16:34:16 GMT+0800 (中国标准时间),1639730056
叶月恋,20,14,'3.86,Fri Dec 17 2021 16:43:44 GMT+0800 (中国标准时间),1639730624
叶月恋,14,10,'1.85,Fri Dec 17 2021 16:52:08 GMT+0800 (中国标准时间),1639731128
马桶刷子,14,14,'3.47,Fri Dec 17 2021 17:10:34 GMT+0800 (中国标准时间),1639732234
平安名堇,20,14,'4.18,Fri Dec 17 2021 17:29:10 GMT+0800 (中国标准时间),1639733350
圣泽悠奈,14,10,'2.04,Fri Dec 17 2021 17:39:53 GMT+0800 (CST),1639733993
平安,14,10,'1.27,Fri Dec 17 2021 17:41:07 GMT+0800 (CST),1639734067
叶月恋,14,10,'1.61,Fri Dec 17 2021 17:41:18 GMT+0800 (CST),1639734078
晨间的雨,20,14,'2.93,Fri Dec 17 2021 17:56:43 GMT+0800 (中国标准时间),1639735003
晨间的雨,20,14,'4.90,Fri Dec 17 2021 17:57:33 GMT+0800 (中国标准时间),1639735053
晨间的雨,20,14,'1.78,Fri Dec 17 2021 17:57:53 GMT+0800 (中国标准时间),1639735073
晨间的雨,20,14,'1.36,Fri Dec 17 2021 17:58:19 GMT+0800 (中国标准时间),1639735099
柊摩央,14,10,'1.53,Fri Dec 17 2021 18:16:55 GMT+0800 (中国标准时间),1639736215
岚千砂都,14,10,'0.86,Fri Dec 17 2021 18:17:09 GMT+0800 (中国标准时间),1639736229
涩谷香音,14,10,'1.17,Fri Dec 17 2021 18:18:00 GMT+0800 (中国标准时间),1639736280
叶月恋,20,14,'1.01,Fri Dec 17 2021 18:18:08 GMT+0800 (中国标准时间),1639736288
柊摩央,14,10,'1.97,Fri Dec 17 2021 18:32:49 GMT+0800 (中国标准时间),1639737169
唐可可,14,10,'2.60,Fri Dec 17 2021 18:33:00 GMT+0800 (中国标准时间),1639737180
柊摩央,20,14,'2.95,Fri Dec 17 2021 18:34:43 GMT+0800 (中国标准时间),1639737283
叶月恋,14,10,'1.82,Fri Dec 17 2021 18:37:06 GMT+0800 (香港标准时间),1639737426
涩谷香音,14,14,'2.93,Fri Dec 17 2021 18:48:33 GMT+0800 (中国标准时间),1639738113
77777,14,14,'2.71,Fri Dec 17 2021 18:50:21 GMT+0800 (中国标准时间),1639738221
唐可可77777,14,14,'3.53,Fri Dec 17 2021 18:50:54 GMT+0800 (中国标准时间),1639738254
柊摩央,20,14,'3.68,Fri Dec 17 2021 18:52:21 GMT+0800 (中国标准时间),1639738341
平安名堇77777777777,20,14,'5.01,Fri Dec 17 2021 18:53:01 GMT+0800 (中国标准时间),1639738381
岚千砂都477777777,20,14,'2.88,Fri Dec 17 2021 18:53:33 GMT+0800 (中国标准时间),1639738413
岚千砂都,14,10,'0.08,Fri Dec 17 2021 18:54:02 GMT+0800 (中国标准时间),1639738442
木落错叶,14,10,'2.06,Fri Dec 17 2021 18:54:51 GMT+0800 (台北标准时间),1639738491
平安民警,14,10,'2.29,Fri Dec 17 2021 18:56:07 GMT+0800 (中国标准时间),1639738567
涩谷香音,14,10,'1.58,Fri Dec 17 2021 18:58:09 GMT+0800 (中国标准时间),1639738689
圣泽悠奈,14,10,'1.47,Fri Dec 17 2021 18:58:16 GMT+0800 (中国标准时间),1639738696
唐可可,14,10,'2.42,Fri Dec 17 2021 18:58:23 GMT+0800 (中国标准时间),1639738703
qqqqq,20,14,'3.25,Fri Dec 17 2021 19:08:13 GMT+0800 (中国标准时间),1639739293
qqqqqqq,20,14,'4.77,Fri Dec 17 2021 19:09:15 GMT+0800 (中国标准时间),1639739355
唐可可,14,10,'2.90,Fri Dec 17 2021 19:21:02 GMT+0800 (中国标准时间),1639740062
涩谷香音,14,10,'2.01,Fri Dec 17 2021 19:29:24 GMT+0800 (中国标准时间),1639740564
唐可可,14,10,'1.81,Fri Dec 17 2021 19:32:25 GMT+0800 (中国标准时间),1639740745
cninto,14,10,'1.16,Fri Dec 17 2021 19:41:49 GMT+0800 (中国标准时间),1639741309
cninto,14,14,'1.15,Fri Dec 17 2021 19:42:55 GMT+0800 (中国标准时间),1639741375
cninto,20,14,'1.24,Fri Dec 17 2021 19:44:32 GMT+0800 (中国标准时间),1639741472
cninto,20,14,'1.01,Fri Dec 17 2021 19:45:06 GMT+0800 (中国标准时间),1639741506
cninto,20,14,'0.87,Fri Dec 17 2021 19:46:22 GMT+0800 (中国标准时间),1639741582
糖星曲奇,14,10,'1.22,Fri Dec 17 2021 19:48:40 GMT+0800 (中国标准时间),1639741720
糖星曲奇,14,10,'2.04,Fri Dec 17 2021 19:51:28 GMT+0800 (中国标准时间),1639741888
糖星曲奇,14,10,'2.71,Fri Dec 17 2021 19:52:32 GMT+0800 (中国标准时间),1639741952
糖星曲奇,14,10,'2.55,Fri Dec 17 2021 19:54:33 GMT+0800 (中国标准时间),1639742073
糖星曲奇,14,10,'1.24,Fri Dec 17 2021 19:56:03 GMT+0800 (中国标准时间),1639742163
糖星曲奇,14,10,'2.39,Fri Dec 17 2021 19:58:28 GMT+0800 (中国标准时间),1639742308
糖星曲奇,14,10,'1.90,Fri Dec 17 2021 19:58:53 GMT+0800 (中国标准时间),1639742333
柊摩央,20,20,'2.50,Fri Dec 17 2021 20:35:11 GMT+0800 (中国标准时间),1639744511
岚千砂都,20,20,'4.46,Fri Dec 17 2021 20:35:50 GMT+0800 (中国标准时间),1639744550
程小小,14,10,'1.33,Fri Dec 17 2021 20:46:29 GMT+0800 (中国标准时间),1639745189
驼子哥,14,10,'2.03,Fri Dec 17 2021 20:51:46 GMT+0800 (CST),1639745506
叶月恋,14,10,'2.69,Fri Dec 17 2021 21:00:34 GMT+0800 (中国标准时间),1639746034
XUuuuu,20,14,'2.07,Fri Dec 17 2021 21:04:07 GMT+0800 (中国标准时间),1639746247
柊摩央,14,10,'1.57,Fri Dec 17 2021 21:09:58 GMT+0800 (香港标准时间),1639746598
涩谷香音,14,10,'2.55,Fri Dec 17 2021 21:10:27 GMT+0800 (香港标准时间),1639746627
叶月恋,14,10,'2.58,Fri Dec 17 2021 21:11:03 GMT+0800 (香港标准时间),1639746663
柊摩央,14,10,'1.42,Fri Dec 17 2021 21:34:52 GMT+0800 (中国标准时间),1639748092
圣泽悠奈,14,10,'1.24,Fri Dec 17 2021 21:35:29 GMT+0800 (中国标准时间),1639748129
叶月恋,14,10,'2.69,Fri Dec 17 2021 21:36:36 GMT+0800 (中国标准时间),1639748196
涩谷香音,14,10,'2.51,Fri Dec 17 2021 21:36:44 GMT+0800 (中国标准时间),1639748204
唐可可,14,10,'1.64,Fri Dec 17 2021 21:40:17 GMT+0800 (CST),1639748417
valver,14,10,'1.48,Fri Dec 17 2021 21:46:43 GMT+0800 (CST),1639748803
唐可可,14,10,'1.88,Fri Dec 17 2021 21:46:57 GMT+0800 (中国标准时间),1639748817
涩谷香音,14,10,'1.06,Fri Dec 17 2021 21:47:14 GMT+0800 (中国标准时间),1639748834
平安名堇,14,10,'1.52,Fri Dec 17 2021 21:47:21 GMT+0800 (中国标准时间),1639748841
岚千砂都,14,10,'0.80,Fri Dec 17 2021 21:47:32 GMT+0800 (中国标准时间),1639748852
valver,14,10,'1.47,Fri Dec 17 2021 21:47:38 GMT+0800 (CST),1639748858
叶月恋,14,10,'1.05,Fri Dec 17 2021 21:47:42 GMT+0800 (中国标准时间),1639748862
valver,14,10,'1.52,Fri Dec 17 2021 21:48:06 GMT+0800 (CST),1639748886
岚千砂都,14,10,'1.71,Fri Dec 17 2021 21:48:30 GMT+0800 (中国标准时间),1639748910
valver,14,10,'0.95,Fri Dec 17 2021 21:48:55 GMT+0800 (CST),1639748935
valver,14,10,'0.98,Fri Dec 17 2021 21:49:07 GMT+0800 (CST),1639748947
涩谷香音,14,10,'2.85,Fri Dec 17 2021 21:52:03 GMT+0800 (中国标准时间),1639749123
滴滴,14,10,'1.52,Fri Dec 17 2021 21:52:15 GMT+0800 (中国标准时间),1639749135
hahah,14,10,'2.47,Fri Dec 17 2021 21:55:51 GMT+0800 (中国标准时间),1639749351
hahah,14,10,'1.88,Fri Dec 17 2021 21:56:14 GMT+0800 (中国标准时间),1639749374
hahah,14,10,'2.26,Fri Dec 17 2021 21:57:11 GMT+0800 (中国标准时间),1639749431
yyc,20,14,'1.07,Fri Dec 17 2021 21:59:20 GMT+0800 (中国标准时间),1639749560
tdchopper,14,10,'1.87,Fri Dec 17 2021 22:01:01 GMT+0800 (香港标准时间),1639749661
唐可可22,14,10,'1.67,Fri Dec 17 2021 22:06:36 GMT+0800 (中国标准时间),1639749996
岚千砂都,20,14,'5.16,Fri Dec 17 2021 22:07:05 GMT+0800 (中国标准时间),1639750025
唐可可,14,10,'2.23,Fri Dec 17 2021 22:13:24 GMT+0800 (中国标准时间),1639750404
岚千砂都,14,10,'2.12,Fri Dec 17 2021 22:29:15 GMT+0800 (中国标准时间),1639751355
柊摩央,14,10,'2.86,Fri Dec 17 2021 22:30:34 GMT+0800 (中国标准时间),1639751434
平安名堇,14,10,'2.86,Fri Dec 17 2021 22:36:28 GMT+0800 (中国标准时间),1639751788
涩谷香音,14,10,'2.39,Fri Dec 17 2021 22:42:00 GMT+0800 (中国标准时间),1639752120
唐可可,14,10,'1.31,Fri Dec 17 2021 22:42:18 GMT+0800 (中国标准时间),1639752138
唐可可,20,14,'1.34,Fri Dec 17 2021 22:42:29 GMT+0800 (中国标准时间),1639752149
平安名堇,20,14,'1.25,Fri Dec 17 2021 22:42:36 GMT+0800 (中国标准时间),1639752156
唐可可,20,14,'1.13,Fri Dec 17 2021 22:42:42 GMT+0800 (中国标准时间),1639752162
圣泽悠奈,20,14,'1.04,Fri Dec 17 2021 22:42:48 GMT+0800 (中国标准时间),1639752168
叶月恋,20,14,'2.66,Fri Dec 17 2021 22:44:39 GMT+0800 (中国标准时间),1639752279
黯,14,10,'1.04,Fri Dec 17 2021 22:55:32 GMT+0800 (中国标准时间),1639752932
唐可可,20,14,'1.18,Fri Dec 17 2021 23:09:45 GMT+0800 (中国标准时间),1639753785
圣泽悠奈,14,10,'2.73,Sat Dec 18 2021 00:51:56 GMT+0800 (中国标准时间),1639759916
叶月恋,14,10,'2.70,Sat Dec 18 2021 00:52:41 GMT+0800 (中国标准时间),1639759961
岚千砂都,14,10,'2.49,Sat Dec 18 2021 00:57:16 GMT+0800 (中国标准时间),1639760236
唐可可,20,14,'1.37,Sat Dec 18 2021 00:57:31 GMT+0800 (中国标准时间),1639760251
唐可可,14,14,'1.53,Sat Dec 18 2021 00:57:42 GMT+0800 (中国标准时间),1639760262
柊摩央,20,14,'3.34,Sat Dec 18 2021 00:57:51 GMT+0800 (中国标准时间),1639760271
涩谷香音,14,10,'0.68,Sat Dec 18 2021 00:58:17 GMT+0800 (中国标准时间),1639760297
平安名堇,14,10,'2.62,Sat Dec 18 2021 02:00:17 GMT+0800 (中国标准时间),1639764017
叶月恋,14,10,'1.01,Sat Dec 18 2021 02:24:07 GMT+0800 (中国标准时间),1639765447
叶月恋,14,10,'1.71,Sat Dec 18 2021 02:51:07 GMT+0800 (中国标准时间),1639767067
叶月恋,14,10,'1.79,Sat Dec 18 2021 02:52:48 GMT+0800 (中国标准时间),1639767168
唐可可,14,10,'2.34,Sat Dec 18 2021 03:41:07 GMT+0800 (中国标准时间),1639770067
牛马,14,10,'2.21,Sat Dec 18 2021 08:08:06 GMT+0800 (China Standard Time),1639786086
涩谷香音,14,10,'2.25,Sat Dec 18 2021 08:08:55 GMT+0800 (China Standard Time),1639786135
王骏曈,14,10,'1.64,Sat Dec 18 2021 09:27:05 GMT+0800 (中国标准时间),1639790825
平安名堇,14,10,'1.28,Sat Dec 18 2021 09:41:40 GMT+0800 (中国标准时间),1639791700
圣泽悠奈,14,10,'2.96,Sat Dec 18 2021 10:18:05 GMT+0800 (中国标准时间),1639793885
圣泽悠奈,14,10,'1.25,Sat Dec 18 2021 10:18:17 GMT+0800 (中国标准时间),1639793897
圣泽悠奈,14,10,'2.01,Sat Dec 18 2021 10:18:25 GMT+0800 (中国标准时间),1639793905
柊摩央,14,10,'2.71,Sat Dec 18 2021 11:07:34 GMT+0800 (中国标准时间),1639796854
岚千砂都,14,10,'1.73,Sat Dec 18 2021 11:08:31 GMT+0800 (中国标准时间),1639796911
柊摩央,14,10,'2.55,Sat Dec 18 2021 11:25:02 GMT+0800 (中国标准时间),1639797902
古帅,14,10,'2.36,Sat Dec 18 2021 11:27:38 GMT+0800 (中国标准时间),1639798058
古帅1,14,10,'2.87,Sat Dec 18 2021 11:28:16 GMT+0800 (中国标准时间),1639798096
古帅2,14,10,'2.21,Sat Dec 18 2021 11:28:53 GMT+0800 (中国标准时间),1639798133
唐可可,14,10,'2.93,Sat Dec 18 2021 11:29:50 GMT+0800 (中国标准时间),1639798190
ww,14,10,'2.32,Sat Dec 18 2021 12:24:23 GMT+0800 (中国标准时间),1639801463
平安名堇,14,10,'1.42,Sat Dec 18 2021 12:32:51 GMT+0800 (中国标准时间),1639801971
岚千砂都,20,14,'2.38,Sat Dec 18 2021 12:33:11 GMT+0800 (中国标准时间),1639801991
平安名堇,20,14,'1.18,Sat Dec 18 2021 12:33:20 GMT+0800 (中国标准时间),1639802000
圣泽悠奈,14,10,'2.51,Sat Dec 18 2021 13:10:18 GMT+0800 (中国标准时间),1639804218
柊摩央,14,10,'2.81,Sat Dec 18 2021 13:10:46 GMT+0800 (中国标准时间),1639804246
辣炒米粉,14,10,'1.26,Sat Dec 18 2021 13:25:40 GMT+0800 (香港标准时间),1639805140
辣炒米粉,14,10,'1.09,Sat Dec 18 2021 13:26:27 GMT+0800 (香港标准时间),1639805187
辣炒米粉,30,30,'2.56,Sat Dec 18 2021 13:27:34 GMT+0800 (香港标准时间),1639805254
辣炒米粉,40,30,'5.76,Sat Dec 18 2021 13:28:46 GMT+0800 (香港标准时间),1639805326
辣炒米粉,40,30,'4.38,Sat Dec 18 2021 13:29:03 GMT+0800 (香港标准时间),1639805343
穆离殇,14,10,'1.65,Sat Dec 18 2021 13:37:51 GMT+0800 (中国标准时间),1639805871
歪比呆比,14,10,'1.40,Sat Dec 18 2021 13:49:15 GMT+0800 (中国标准时间),1639806555
圣泽悠奈,14,10,'1.33,Sat Dec 18 2021 13:50:57 GMT+0800 (中国标准时间),1639806657
叶月恋,14,10,'1.13,Sat Dec 18 2021 13:51:17 GMT+0800 (中国标准时间),1639806677
叶月恋,11,11,'2.48,Sat Dec 18 2021 14:00:18 GMT+0800 (中国标准时间),1639807218
岚千砂都,14,10,'1.86,Sat Dec 18 2021 14:14:43 GMT+0800 (中国标准时间),1639808083
叶月恋,14,10,'2.54,Sat Dec 18 2021 14:23:08 GMT+0800 (中国标准时间),1639808588
上原步梦,20,14,'0.96,Sat Dec 18 2021 14:27:20 GMT+0800 (中国标准时间),1639808840
涩谷香音,14,10,'2.83,Sat Dec 18 2021 14:57:31 GMT+0800 (中国标准时间),1639810651
平安名堇,14,10,'1.78,Sat Dec 18 2021 14:57:48 GMT+0800 (中国标准时间),1639810668
圣泽悠奈,20,14,'2.45,Sat Dec 18 2021 15:08:08 GMT+0800 (中国标准时间),1639811288
涩谷香音,14,10,'2.34,Sat Dec 18 2021 15:20:07 GMT+0800 (中国标准时间),1639812007
圣泽悠奈,14,10,'2.79,Sat Dec 18 2021 15:21:36 GMT+0800 (中国标准时间),1639812096
岚千砂都,14,10,'1.35,Sat Dec 18 2021 15:25:41 GMT+0800 (中国标准时间),1639812341
有且仅有半个解,14,10,'1.36,Sat Dec 18 2021 15:37:21 GMT+0800 (中国标准时间),1639813041
平安名堇,14,10,'2.07,Sat Dec 18 2021 15:39:34 GMT+0800 (中国标准时间),1639813174
有且仅有半个解,14,10,'0.06,Sat Dec 18 2021 15:40:43 GMT+0800 (中国标准时间),1639813243
唐可可,14,10,'1.43,Sat Dec 18 2021 15:46:57 GMT+0800 (中国标准时间),1639813617
叶月恋,14,10,'1.23,Sat Dec 18 2021 15:47:04 GMT+0800 (中国标准时间),1639813624
岚千砂都,14,10,'1.28,Sat Dec 18 2021 15:47:08 GMT+0800 (中国标准时间),1639813628
涩谷香音,14,10,'1.37,Sat Dec 18 2021 15:47:15 GMT+0800 (中国标准时间),1639813635
柊摩央,14,10,'0.77,Sat Dec 18 2021 15:47:20 GMT+0800 (中国标准时间),1639813640
平安名堇,14,10,'1.13,Sat Dec 18 2021 15:47:35 GMT+0800 (China Standard Time),1639813655
涩谷香音,14,10,'2.94,Sat Dec 18 2021 15:48:34 GMT+0800 (China Standard Time),1639813714
没有吊,14,10,'2.64,Sat Dec 18 2021 16:02:52 GMT+0800 (CST),1639814572
没有吊,14,10,'2.42,Sat Dec 18 2021 16:03:56 GMT+0800 (CST),1639814636
圣泽悠奈,14,10,'2.50,Sat Dec 18 2021 16:15:35 GMT+0800 (中国标准时间),1639815335
几把,14,10,'2.87,Sat Dec 18 2021 16:17:20 GMT+0800 (中国标准时间),1639815440
几把,14,10,'2.77,Sat Dec 18 2021 16:18:44 GMT+0800 (中国标准时间),1639815524
岚千砂都,14,10,'1.71,Sat Dec 18 2021 16:46:03 GMT+0800 (China Standard Time),1639817163
小红,14,10,'2.27,Sat Dec 18 2021 16:48:01 GMT+0800 (CST),1639817281
唐可可,14,10,'2.62,Sat Dec 18 2021 16:49:26 GMT+0800 (中国标准时间),1639817366
唐可可,14,10,'2.10,Sat Dec 18 2021 16:49:33 GMT+0800 (中国标准时间),1639817373
唐可可,14,10,'2.74,Sat Dec 18 2021 16:49:40 GMT+0800 (中国标准时间),1639817380
胖胖大饼,14,10,'2.70,Sat Dec 18 2021 16:52:39 GMT+0800 (CST),1639817559
你滴涵王,14,10,'1.44,Sat Dec 18 2021 17:09:07 GMT+0800 (中国标准时间),1639818547
amita,14,10,'2.09,Sat Dec 18 2021 17:16:39 GMT+0800 (中国标准时间),1639818999
柊摩央,14,10,'1.54,Sat Dec 18 2021 17:23:29 GMT+0800 (中国标准时间),1639819409
阿乃,14,10,'2.81,Sat Dec 18 2021 17:30:55 GMT+0800 (中国标准时间),1639819855
阿乃,14,10,'2.30,Sat Dec 18 2021 17:31:15 GMT+0800 (中国标准时间),1639819875
NIBAB,20,14,'5.98,Sat Dec 18 2021 17:37:27 GMT+0800 (中国标准时间),1639820247
平安名堇,14,10,'1.81,Sat Dec 18 2021 17:43:29 GMT+0800 (中国标准时间),1639820609
平安名堇,14,10,'1.49,Sat Dec 18 2021 17:43:44 GMT+0800 (中国标准时间),1639820624
柊摩央,14,10,'0.96,Sat Dec 18 2021 17:53:25 GMT+0800 (中国标准时间),1639821205
叶月恋,14,10,'2.27,Sat Dec 18 2021 18:02:43 GMT+0800 (中国标准时间),1639821763
平安名堇,14,10,'2.30,Sat Dec 18 2021 18:10:43 GMT+0800 (中国标准时间),1639822243
涟漪,14,10,'2.60,Sat Dec 18 2021 18:12:55 GMT+0800 (中国标准时间),1639822375
因诺森特,20,14,'3.15,Sat Dec 18 2021 18:13:54 GMT+0800 (中国标准时间),1639822434
因诺森特,20,14,'2.05,Sat Dec 18 2021 18:15:04 GMT+0800 (中国标准时间),1639822504
辣炒米粉,60,30,'6.40,Sat Dec 18 2021 18:15:07 GMT+0800 (香港标准时间),1639822507
辣炒米粉,64,32,'3.27,Sat Dec 18 2021 18:15:37 GMT+0800 (香港标准时间),1639822537
辣炒米粉,192,32,'10.72,Sat Dec 18 2021 18:16:05 GMT+0800 (香港标准时间),1639822565
戈一诺,14,10,'2.51,Sat Dec 18 2021 18:20:16 GMT+0800 (中国标准时间),1639822816
戈一诺,14,10,'2.77,Sat Dec 18 2021 18:20:50 GMT+0800 (中国标准时间),1639822850
戈一诺,14,10,'2.56,Sat Dec 18 2021 18:21:14 GMT+0800 (中国标准时间),1639822874
戈一诺,14,10,'2.16,Sat Dec 18 2021 18:21:25 GMT+0800 (中国标准时间),1639822885
戈一诺,14,10,'1.85,Sat Dec 18 2021 18:21:59 GMT+0800 (中国标准时间),1639822919
戈一诺,14,10,'1.09,Sat Dec 18 2021 18:22:12 GMT+0800 (中国标准时间),1639822932
圣泽悠奈,14,10,'2.44,Sat Dec 18 2021 18:22:32 GMT+0800 (中国标准时间),1639822952
